"","participant","figure2","agegroup","textbox_comp.text","Type","Time","total_ss_answer","label2","type","accurate"
"10653","506315","resources/real_fg_memory_images/fg5.jpg","Older",5,"artificial","Post",21,"Scam","artificial",1
"10654","506315","resources/real_fg_memory_images/fg5.jpg","Older",5,"artificial","Pre",21,"Scam","artificial",1
"10655","506315","resources/real_fg_memory_images/fg6.jpg","Older",7,"artificial","Post",21,"Scam","artificial",1
"10656","506315","resources/real_fg_memory_images/fg6.jpg","Older",7,"artificial","Pre",21,"Scam","artificial",1
"10657","506315","resources/real_fg_memory_images/fg7.jpg","Older",5,"artificial","Pre",21,"Neutral","artificial",0
"10658","506315","resources/real_fg_memory_images/fg7.jpg","Older",5,"artificial","Post",21,"Neutral","artificial",0
"10659","506315","resources/real_fg_memory_images/fg8.jpg","Older",5,"artificial","Pre",21,"Neutral","artificial",1
"10660","506315","resources/real_fg_memory_images/fg8.jpg","Older",5,"artificial","Post",21,"Neutral","artificial",1
"10661","506315","resources/real_fg_memory_images/fg9.jpg","Older",4,"artificial","Pre",21,"Neutral","artificial",0
"10662","506315","resources/real_fg_memory_images/fg9.jpg","Older",5,"artificial","Post",21,"Neutral","artificial",0
"10663","506315","resources/real_fg_memory_images/orig19.jpg","Older",5,"real","Post",21,"Scam","real",1
"10664","506315","resources/real_fg_memory_images/orig19.jpg","Older",5,"real","Pre",21,"Scam","real",1
"10665","506315","resources/real_fg_memory_images/orig20.jpg","Older",4,"real","Post",21,"Scam","real",1
"10666","506315","resources/real_fg_memory_images/orig20.jpg","Older",4,"real","Pre",21,"Scam","real",1
"10667","506315","resources/real_fg_memory_images/orig21.jpg","Older",4,"real","Pre",21,"Scam","real",1
"10668","506315","resources/real_fg_memory_images/orig21.jpg","Older",6,"real","Post",21,"Scam","real",1
"10669","506315","resources/real_fg_memory_images/orig22.jpg","Older",4,"real","Pre",21,"Scam","real",1
"10670","506315","resources/real_fg_memory_images/orig22.jpg","Older",2,"real","Post",21,"Scam","real",1
"10671","506315","resources/real_fg_memory_images/orig23.jpg","Older",6,"real","Post",21,"Scam","real",1
"10672","506315","resources/real_fg_memory_images/orig23.jpg","Older",5,"real","Pre",21,"Scam","real",1
"10673","506315","resources/real_fg_memory_images/orig24.jpg","Older",5,"real","Post",21,"Scam","real",1
"10674","506315","resources/real_fg_memory_images/orig24.jpg","Older",5,"real","Pre",21,"Scam","real",1
"10675","506315","resources/real_fg_memory_images/orig25.jpg","Older",5,"real","Pre",21,"Neutral","real",1
"10676","506315","resources/real_fg_memory_images/orig25.jpg","Older",6,"real","Post",21,"Neutral","real",1
"10677","506315","resources/real_fg_memory_images/orig26.jpg","Older",7,"real","Pre",21,"Neutral","real",1
"10678","506315","resources/real_fg_memory_images/orig26.jpg","Older",5,"real","Post",21,"Neutral","real",1
"10679","506315","resources/real_fg_memory_images/orig27.jpg","Older",4,"real","Pre",21,"Neutral","real",1
"10680","506315","resources/real_fg_memory_images/orig27.jpg","Older",5,"real","Post",21,"Neutral","real",1
"10681","506315","resources/real_fg_memory_images/orig28.jpg","Older",9,"real","Pre",21,"Neutral","real",1
"10682","506315","resources/real_fg_memory_images/orig28.jpg","Older",9,"real","Post",21,"Neutral","real",1
"10683","506315","resources/real_fg_memory_images/orig29.jpg","Older",6,"real","Pre",21,"Neutral","real",1
"10684","506315","resources/real_fg_memory_images/orig29.jpg","Older",7,"real","Post",21,"Neutral","real",1
"10685","506315","resources/real_fg_memory_images/orig30.jpg","Older",6,"real","Pre",21,"Neutral","real",1
"10686","506315","resources/real_fg_memory_images/orig30.jpg","Older",7,"real","Post",21,"Neutral","real",1
"10687","506315","resources/real_fg_memory_images/orig31.jpg","Older",4,"real","Post",21,"None",NA,NA
"10688","506315","resources/real_fg_memory_images/orig31.jpg","Older",4,"real","Pre",21,"None",NA,NA
"10689","506315","resources/real_fg_memory_images/orig32.jpg","Older",6,"real","Pre",21,"None",NA,NA
"10690","506315","resources/real_fg_memory_images/orig32.jpg","Older",8,"real","Post",21,"None",NA,NA
"10691","506315","resources/real_fg_memory_images/orig33.jpg","Older",7,"real","Pre",21,"None",NA,NA
"10692","506315","resources/real_fg_memory_images/orig33.jpg","Older",5,"real","Post",21,"None",NA,NA
