"","participant","figure2","label2","type","total_ss_answer","accurate","agegroup","total_ss_answer_c"
"271","545017","resources/real_fg_memory_images/fg7.jpg","Neutral","artificial",30,0,"Young",4.36458333333333
"272","545017","resources/real_fg_memory_images/fg10.jpg","Neutral","artificial",30,0,"Young",4.36458333333333
"273","545017","resources/real_fg_memory_images/orig27.jpg","Neutral","real",30,1,"Young",4.36458333333333
"274","545017","resources/real_fg_memory_images/fg11.jpg","Neutral","artificial",30,1,"Young",4.36458333333333
"275","545017","resources/real_fg_memory_images/orig25.jpg","Neutral","real",30,1,"Young",4.36458333333333
"276","545017","resources/real_fg_memory_images/orig22.jpg","Scam","real",30,1,"Young",4.36458333333333
"277","545017","resources/real_fg_memory_images/fg9.jpg","Neutral","artificial",30,0,"Young",4.36458333333333
"278","545017","resources/real_fg_memory_images/orig30.jpg","Neutral","real",30,1,"Young",4.36458333333333
"279","545017","resources/real_fg_memory_images/orig19.jpg","Scam","real",30,1,"Young",4.36458333333333
"280","545017","resources/real_fg_memory_images/fg4.jpg","Scam","artificial",30,1,"Young",4.36458333333333
"281","545017","resources/real_fg_memory_images/orig28.jpg","Neutral","real",30,1,"Young",4.36458333333333
"282","545017","resources/real_fg_memory_images/fg6.jpg","Scam","artificial",30,1,"Young",4.36458333333333
"283","545017","resources/real_fg_memory_images/fg8.jpg","Neutral","artificial",30,1,"Young",4.36458333333333
"284","545017","resources/real_fg_memory_images/orig23.jpg","Scam","real",30,0,"Young",4.36458333333333
"285","545017","resources/real_fg_memory_images/orig26.jpg","Neutral","real",30,1,"Young",4.36458333333333
"286","545017","resources/real_fg_memory_images/fg1.jpg","Scam","artificial",30,1,"Young",4.36458333333333
"287","545017","resources/real_fg_memory_images/orig20.jpg","Scam","real",30,1,"Young",4.36458333333333
"288","545017","resources/real_fg_memory_images/fg12.jpg","Neutral","artificial",30,0,"Young",4.36458333333333
"289","604060","resources/real_fg_memory_images/fg4.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"290","604060","resources/real_fg_memory_images/fg11.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"291","604060","resources/real_fg_memory_images/fg7.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"292","604060","resources/real_fg_memory_images/orig29.jpg","Neutral","real",27,1,"Young",1.36458333333333
"293","604060","resources/real_fg_memory_images/orig28.jpg","Neutral","real",27,1,"Young",1.36458333333333
"294","604060","resources/real_fg_memory_images/fg5.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"295","604060","resources/real_fg_memory_images/fg8.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"296","604060","resources/real_fg_memory_images/orig30.jpg","Neutral","real",27,1,"Young",1.36458333333333
"297","604060","resources/real_fg_memory_images/fg9.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"298","604060","resources/real_fg_memory_images/orig26.jpg","Neutral","real",27,1,"Young",1.36458333333333
"299","604060","resources/real_fg_memory_images/orig20.jpg","Scam","real",27,1,"Young",1.36458333333333
"300","604060","resources/real_fg_memory_images/fg2.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"301","604060","resources/real_fg_memory_images/fg12.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"302","604060","resources/real_fg_memory_images/fg6.jpg","Scam","artificial",27,0,"Young",1.36458333333333
"303","604060","resources/real_fg_memory_images/orig27.jpg","Neutral","real",27,0,"Young",1.36458333333333
"304","604060","resources/real_fg_memory_images/orig25.jpg","Neutral","real",27,1,"Young",1.36458333333333
"305","604060","resources/real_fg_memory_images/orig19.jpg","Scam","real",27,1,"Young",1.36458333333333
"306","604060","resources/real_fg_memory_images/fg10.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"307","604060","resources/real_fg_memory_images/orig22.jpg","Scam","real",27,1,"Young",1.36458333333333
"308","604060","resources/real_fg_memory_images/orig21.jpg","Scam","real",27,1,"Young",1.36458333333333
"309","604060","resources/real_fg_memory_images/orig24.jpg","Scam","real",27,1,"Young",1.36458333333333
"310","604060","resources/real_fg_memory_images/fg3.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"311","604060","resources/real_fg_memory_images/fg1.jpg","Scam","artificial",27,0,"Young",1.36458333333333
"312","604060","resources/real_fg_memory_images/orig23.jpg","Scam","real",27,1,"Young",1.36458333333333
"313","605061","resources/real_fg_memory_images/orig30.jpg","Neutral","real",18,0,"Young",-7.63541666666667
"314","605061","resources/real_fg_memory_images/orig24.jpg","Scam","real",18,0,"Young",-7.63541666666667
"315","605061","resources/real_fg_memory_images/fg8.jpg","Neutral","artificial",18,0,"Young",-7.63541666666667
"316","605061","resources/real_fg_memory_images/orig28.jpg","Neutral","real",18,1,"Young",-7.63541666666667
"317","605061","resources/real_fg_memory_images/orig19.jpg","Scam","real",18,1,"Young",-7.63541666666667
"318","605061","resources/real_fg_memory_images/fg3.jpg","Scam","artificial",18,1,"Young",-7.63541666666667
"319","605061","resources/real_fg_memory_images/fg1.jpg","Scam","artificial",18,1,"Young",-7.63541666666667
"320","605061","resources/real_fg_memory_images/fg11.jpg","Neutral","artificial",18,1,"Young",-7.63541666666667
"321","605061","resources/real_fg_memory_images/fg10.jpg","Neutral","artificial",18,0,"Young",-7.63541666666667
"322","605061","resources/real_fg_memory_images/orig21.jpg","Scam","real",18,1,"Young",-7.63541666666667
"323","605061","resources/real_fg_memory_images/orig22.jpg","Scam","real",18,1,"Young",-7.63541666666667
"324","605061","resources/real_fg_memory_images/orig29.jpg","Neutral","real",18,1,"Young",-7.63541666666667
"325","605061","resources/real_fg_memory_images/fg5.jpg","Scam","artificial",18,1,"Young",-7.63541666666667
"326","605061","resources/real_fg_memory_images/orig27.jpg","Neutral","real",18,0,"Young",-7.63541666666667
"327","605061","resources/real_fg_memory_images/fg9.jpg","Neutral","artificial",18,0,"Young",-7.63541666666667
"328","605061","resources/real_fg_memory_images/orig25.jpg","Neutral","real",18,1,"Young",-7.63541666666667
"329","605061","resources/real_fg_memory_images/fg7.jpg","Neutral","artificial",18,0,"Young",-7.63541666666667
"330","605061","resources/real_fg_memory_images/fg4.jpg","Scam","artificial",18,0,"Young",-7.63541666666667
"331","605061","resources/real_fg_memory_images/orig26.jpg","Neutral","real",18,0,"Young",-7.63541666666667
"332","605061","resources/real_fg_memory_images/fg6.jpg","Scam","artificial",18,0,"Young",-7.63541666666667
"333","605061","resources/real_fg_memory_images/fg12.jpg","Neutral","artificial",18,0,"Young",-7.63541666666667
"334","605061","resources/real_fg_memory_images/fg2.jpg","Scam","artificial",18,0,"Young",-7.63541666666667
"335","605061","resources/real_fg_memory_images/orig23.jpg","Scam","real",18,1,"Young",-7.63541666666667
"336","605061","resources/real_fg_memory_images/orig20.jpg","Scam","real",18,1,"Young",-7.63541666666667
"337","629998","resources/real_fg_memory_images/fg9.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"338","629998","resources/real_fg_memory_images/orig29.jpg","Neutral","real",27,1,"Young",1.36458333333333
"339","629998","resources/real_fg_memory_images/fg6.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"340","629998","resources/real_fg_memory_images/orig21.jpg","Scam","real",27,0,"Young",1.36458333333333
"341","629998","resources/real_fg_memory_images/orig28.jpg","Neutral","real",27,1,"Young",1.36458333333333
"342","629998","resources/real_fg_memory_images/fg4.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"343","629998","resources/real_fg_memory_images/fg7.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"344","629998","resources/real_fg_memory_images/orig20.jpg","Scam","real",27,1,"Young",1.36458333333333
"345","629998","resources/real_fg_memory_images/orig25.jpg","Neutral","real",27,0,"Young",1.36458333333333
"346","629998","resources/real_fg_memory_images/orig19.jpg","Scam","real",27,0,"Young",1.36458333333333
"347","629998","resources/real_fg_memory_images/orig27.jpg","Neutral","real",27,1,"Young",1.36458333333333
"348","629998","resources/real_fg_memory_images/orig23.jpg","Scam","real",27,1,"Young",1.36458333333333
"349","629998","resources/real_fg_memory_images/fg12.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"350","629998","resources/real_fg_memory_images/orig22.jpg","Scam","real",27,1,"Young",1.36458333333333
"351","629998","resources/real_fg_memory_images/fg5.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"352","629998","resources/real_fg_memory_images/fg3.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"353","629998","resources/real_fg_memory_images/orig30.jpg","Neutral","real",27,1,"Young",1.36458333333333
"354","629998","resources/real_fg_memory_images/fg1.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"355","629998","resources/real_fg_memory_images/fg2.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"356","629998","resources/real_fg_memory_images/fg11.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"357","629998","resources/real_fg_memory_images/fg10.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"358","629998","resources/real_fg_memory_images/orig24.jpg","Scam","real",27,0,"Young",1.36458333333333
"359","629998","resources/real_fg_memory_images/orig26.jpg","Neutral","real",27,1,"Young",1.36458333333333
"360","629998","resources/real_fg_memory_images/fg8.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"361","650573","resources/real_fg_memory_images/fg6.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"362","650573","resources/real_fg_memory_images/fg12.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"363","650573","resources/real_fg_memory_images/fg11.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"364","650573","resources/real_fg_memory_images/fg2.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"365","650573","resources/real_fg_memory_images/orig22.jpg","Scam","real",27,1,"Young",1.36458333333333
"366","650573","resources/real_fg_memory_images/fg10.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"367","650573","resources/real_fg_memory_images/fg3.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"368","650573","resources/real_fg_memory_images/orig29.jpg","Neutral","real",27,0,"Young",1.36458333333333
"369","650573","resources/real_fg_memory_images/orig27.jpg","Neutral","real",27,0,"Young",1.36458333333333
"370","650573","resources/real_fg_memory_images/fg9.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"371","650573","resources/real_fg_memory_images/fg5.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"372","650573","resources/real_fg_memory_images/orig24.jpg","Scam","real",27,1,"Young",1.36458333333333
"373","650573","resources/real_fg_memory_images/orig19.jpg","Scam","real",27,0,"Young",1.36458333333333
"374","650573","resources/real_fg_memory_images/orig21.jpg","Scam","real",27,0,"Young",1.36458333333333
"375","650573","resources/real_fg_memory_images/fg4.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"376","650573","resources/real_fg_memory_images/orig30.jpg","Neutral","real",27,1,"Young",1.36458333333333
"377","650573","resources/real_fg_memory_images/orig28.jpg","Neutral","real",27,1,"Young",1.36458333333333
"378","650573","resources/real_fg_memory_images/orig20.jpg","Scam","real",27,1,"Young",1.36458333333333
"379","650573","resources/real_fg_memory_images/fg1.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"380","650573","resources/real_fg_memory_images/orig23.jpg","Scam","real",27,1,"Young",1.36458333333333
"381","650573","resources/real_fg_memory_images/orig25.jpg","Neutral","real",27,0,"Young",1.36458333333333
"382","650573","resources/real_fg_memory_images/fg8.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"383","650573","resources/real_fg_memory_images/fg7.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"384","650573","resources/real_fg_memory_images/orig26.jpg","Neutral","real",27,1,"Young",1.36458333333333
"385","678280","resources/real_fg_memory_images/fg4.jpg","Scam","artificial",31,1,"Young",5.36458333333333
"386","678280","resources/real_fg_memory_images/fg6.jpg","Scam","artificial",31,0,"Young",5.36458333333333
"387","678280","resources/real_fg_memory_images/orig23.jpg","Scam","real",31,1,"Young",5.36458333333333
"388","678280","resources/real_fg_memory_images/orig29.jpg","Neutral","real",31,1,"Young",5.36458333333333
"389","678280","resources/real_fg_memory_images/fg10.jpg","Neutral","artificial",31,1,"Young",5.36458333333333
"390","678280","resources/real_fg_memory_images/orig22.jpg","Scam","real",31,1,"Young",5.36458333333333
"391","678280","resources/real_fg_memory_images/fg12.jpg","Neutral","artificial",31,0,"Young",5.36458333333333
"392","678280","resources/real_fg_memory_images/orig27.jpg","Neutral","real",31,0,"Young",5.36458333333333
"393","678280","resources/real_fg_memory_images/fg7.jpg","Neutral","artificial",31,0,"Young",5.36458333333333
"394","678280","resources/real_fg_memory_images/orig20.jpg","Scam","real",31,1,"Young",5.36458333333333
"395","678280","resources/real_fg_memory_images/fg2.jpg","Scam","artificial",31,1,"Young",5.36458333333333
"396","678280","resources/real_fg_memory_images/fg5.jpg","Scam","artificial",31,1,"Young",5.36458333333333
"397","678280","resources/real_fg_memory_images/fg1.jpg","Scam","artificial",31,1,"Young",5.36458333333333
"398","678280","resources/real_fg_memory_images/orig21.jpg","Scam","real",31,1,"Young",5.36458333333333
"399","678280","resources/real_fg_memory_images/orig30.jpg","Neutral","real",31,0,"Young",5.36458333333333
"400","678280","resources/real_fg_memory_images/fg9.jpg","Neutral","artificial",31,0,"Young",5.36458333333333
"401","678280","resources/real_fg_memory_images/fg3.jpg","Scam","artificial",31,0,"Young",5.36458333333333
"402","678280","resources/real_fg_memory_images/orig26.jpg","Neutral","real",31,0,"Young",5.36458333333333
"403","678280","resources/real_fg_memory_images/orig24.jpg","Scam","real",31,1,"Young",5.36458333333333
"404","678280","resources/real_fg_memory_images/orig19.jpg","Scam","real",31,1,"Young",5.36458333333333
"405","678280","resources/real_fg_memory_images/orig28.jpg","Neutral","real",31,0,"Young",5.36458333333333
"406","678280","resources/real_fg_memory_images/fg8.jpg","Neutral","artificial",31,1,"Young",5.36458333333333
"407","678280","resources/real_fg_memory_images/orig25.jpg","Neutral","real",31,0,"Young",5.36458333333333
"408","678280","resources/real_fg_memory_images/fg11.jpg","Neutral","artificial",31,0,"Young",5.36458333333333
"409","797770","resources/real_fg_memory_images/fg12.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"410","797770","resources/real_fg_memory_images/fg1.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"411","797770","resources/real_fg_memory_images/orig22.jpg","Scam","real",27,1,"Young",1.36458333333333
"412","797770","resources/real_fg_memory_images/orig25.jpg","Neutral","real",27,1,"Young",1.36458333333333
"413","797770","resources/real_fg_memory_images/fg7.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"414","797770","resources/real_fg_memory_images/fg6.jpg","Scam","artificial",27,0,"Young",1.36458333333333
"415","797770","resources/real_fg_memory_images/orig21.jpg","Scam","real",27,1,"Young",1.36458333333333
"416","797770","resources/real_fg_memory_images/fg3.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"417","797770","resources/real_fg_memory_images/orig30.jpg","Neutral","real",27,1,"Young",1.36458333333333
"418","797770","resources/real_fg_memory_images/fg10.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"419","797770","resources/real_fg_memory_images/orig29.jpg","Neutral","real",27,1,"Young",1.36458333333333
