"","participant","figure2","label2","textbox_comp_2.text","type","accurate","agegroup"
"3643","240917","resources/real_fg_memory_images/fg3.jpg","Neutral",5,"artificial",0,"Older"
"3644","240917","resources/real_fg_memory_images/orig22.jpg","Neutral",5,"real",1,"Older"
"3645","240917","resources/real_fg_memory_images/orig27.jpg","Scam",5,"real",0,"Older"
"3646","309800","resources/real_fg_memory_images/fg7.jpg","Scam",5,"artificial",0,"Older"
"3647","309800","resources/real_fg_memory_images/fg8.jpg","Scam",5,"artificial",1,"Older"
"3648","309800","resources/real_fg_memory_images/orig27.jpg","Scam",9,"real",1,"Older"
"3649","309800","resources/real_fg_memory_images/fg10.jpg","Scam",7,"artificial",1,"Older"
"3650","309800","resources/real_fg_memory_images/orig19.jpg","Neutral",5,"real",1,"Older"
"3651","309800","resources/real_fg_memory_images/fg5.jpg","Neutral",5,"artificial",1,"Older"
"3652","309800","resources/real_fg_memory_images/fg1.jpg","Neutral",5,"artificial",1,"Older"
"3653","309800","resources/real_fg_memory_images/fg6.jpg","Neutral",5,"artificial",0,"Older"
"3654","309800","resources/real_fg_memory_images/orig24.jpg","Neutral",5,"real",1,"Older"
"3655","309800","resources/real_fg_memory_images/fg12.jpg","Scam",5,"artificial",0,"Older"
"3656","309800","resources/real_fg_memory_images/fg2.jpg","Neutral",7,"artificial",0,"Older"
"3657","309800","resources/real_fg_memory_images/fg4.jpg","Neutral",5,"artificial",0,"Older"
"3658","309800","resources/real_fg_memory_images/orig29.jpg","Scam",8,"real",1,"Older"
"3659","309800","resources/real_fg_memory_images/fg11.jpg","Scam",6,"artificial",1,"Older"
"3660","309800","resources/real_fg_memory_images/orig23.jpg","Neutral",6,"real",1,"Older"
"3661","309800","resources/real_fg_memory_images/orig25.jpg","Scam",6,"real",0,"Older"
"3662","309800","resources/real_fg_memory_images/orig20.jpg","Neutral",5,"real",0,"Older"
"3663","309800","resources/real_fg_memory_images/fg3.jpg","Neutral",7,"artificial",1,"Older"
"3664","309800","resources/real_fg_memory_images/orig21.jpg","Neutral",8,"real",1,"Older"
"3665","309800","resources/real_fg_memory_images/orig28.jpg","Scam",6,"real",1,"Older"
"3666","309800","resources/real_fg_memory_images/orig30.jpg","Scam",8,"real",1,"Older"
"3667","309800","resources/real_fg_memory_images/fg9.jpg","Scam",4,"artificial",1,"Older"
"3668","309800","resources/real_fg_memory_images/orig26.jpg","Scam",9,"real",1,"Older"
"3669","309800","resources/real_fg_memory_images/orig22.jpg","Neutral",5,"real",0,"Older"
"3670","312343","resources/real_fg_memory_images/orig29.jpg","Scam",6,"real",1,"Older"
"3671","312343","resources/real_fg_memory_images/fg11.jpg","Scam",7,"artificial",1,"Older"
"3672","312343","resources/real_fg_memory_images/fg4.jpg","Neutral",8,"artificial",1,"Older"
"3673","312343","resources/real_fg_memory_images/fg9.jpg","Scam",7,"artificial",1,"Older"
"3674","312343","resources/real_fg_memory_images/orig19.jpg","Neutral",9,"real",1,"Older"
"3675","312343","resources/real_fg_memory_images/orig21.jpg","Neutral",4,"real",0,"Older"
"3676","312343","resources/real_fg_memory_images/orig25.jpg","Scam",7,"real",0,"Older"
"3677","312343","resources/real_fg_memory_images/fg2.jpg","Neutral",7,"artificial",0,"Older"
"3678","312343","resources/real_fg_memory_images/fg1.jpg","Neutral",7,"artificial",0,"Older"
"3679","312343","resources/real_fg_memory_images/orig26.jpg","Scam",4,"real",1,"Older"
"3680","312343","resources/real_fg_memory_images/fg5.jpg","Neutral",8,"artificial",0,"Older"
"3681","312343","resources/real_fg_memory_images/fg3.jpg","Neutral",6,"artificial",0,"Older"
"3682","312343","resources/real_fg_memory_images/orig30.jpg","Scam",9,"real",0,"Older"
"3683","312343","resources/real_fg_memory_images/orig23.jpg","Neutral",7,"real",1,"Older"
"3684","312343","resources/real_fg_memory_images/fg6.jpg","Neutral",9,"artificial",1,"Older"
"3685","312343","resources/real_fg_memory_images/orig20.jpg","Neutral",6,"real",1,"Older"
"3686","312343","resources/real_fg_memory_images/fg8.jpg","Scam",7,"artificial",1,"Older"
"3687","312343","resources/real_fg_memory_images/orig28.jpg","Scam",4,"real",0,"Older"
"3688","312343","resources/real_fg_memory_images/fg12.jpg","Scam",2,"artificial",1,"Older"
"3689","312343","resources/real_fg_memory_images/orig22.jpg","Neutral",6,"real",1,"Older"
"3690","312343","resources/real_fg_memory_images/orig24.jpg","Neutral",9,"real",1,"Older"
"3691","312343","resources/real_fg_memory_images/fg7.jpg","Scam",4,"artificial",1,"Older"
"3692","312343","resources/real_fg_memory_images/fg10.jpg","Scam",6,"artificial",0,"Older"
"3693","312343","resources/real_fg_memory_images/orig27.jpg","Scam",7,"real",0,"Older"
"3694","320991","resources/real_fg_memory_images/orig22.jpg","Neutral",7,"real",1,"Older"
"3695","320991","resources/real_fg_memory_images/fg6.jpg","Neutral",9,"artificial",1,"Older"
"3696","320991","resources/real_fg_memory_images/fg11.jpg","Scam",8,"artificial",1,"Older"
"3697","320991","resources/real_fg_memory_images/fg5.jpg","Neutral",5,"artificial",1,"Older"
"3698","320991","resources/real_fg_memory_images/orig19.jpg","Neutral",9,"real",1,"Older"
"3699","320991","resources/real_fg_memory_images/fg2.jpg","Neutral",10,"artificial",1,"Older"
"3700","320991","resources/real_fg_memory_images/orig24.jpg","Neutral",7,"real",1,"Older"
"3701","320991","resources/real_fg_memory_images/fg4.jpg","Neutral",5,"artificial",1,"Older"
"3702","320991","resources/real_fg_memory_images/orig28.jpg","Scam",10,"real",1,"Older"
"3703","320991","resources/real_fg_memory_images/fg1.jpg","Neutral",6,"artificial",1,"Older"
"3704","320991","resources/real_fg_memory_images/orig20.jpg","Neutral",9,"real",1,"Older"
"3705","320991","resources/real_fg_memory_images/fg9.jpg","Scam",3,"artificial",0,"Older"
"3706","320991","resources/real_fg_memory_images/fg3.jpg","Neutral",8,"artificial",1,"Older"
"3707","320991","resources/real_fg_memory_images/orig25.jpg","Scam",5,"real",1,"Older"
"3708","320991","resources/real_fg_memory_images/orig27.jpg","Scam",9,"real",1,"Older"
"3709","320991","resources/real_fg_memory_images/fg10.jpg","Scam",8,"artificial",1,"Older"
"3710","320991","resources/real_fg_memory_images/orig30.jpg","Scam",7,"real",1,"Older"
"3711","320991","resources/real_fg_memory_images/orig26.jpg","Scam",6,"real",1,"Older"
"3712","320991","resources/real_fg_memory_images/fg12.jpg","Scam",7,"artificial",1,"Older"
"3713","320991","resources/real_fg_memory_images/fg7.jpg","Scam",6,"artificial",1,"Older"
"3714","320991","resources/real_fg_memory_images/orig29.jpg","Scam",6,"real",1,"Older"
"3715","320991","resources/real_fg_memory_images/orig23.jpg","Neutral",9,"real",1,"Older"
"3716","320991","resources/real_fg_memory_images/fg8.jpg","Scam",10,"artificial",1,"Older"
"3717","320991","resources/real_fg_memory_images/orig21.jpg","Neutral",6,"real",1,"Older"
"3718","325832","resources/real_fg_memory_images/fg1.jpg","Neutral",7,"artificial",0,"Older"
"3719","325832","resources/real_fg_memory_images/fg6.jpg","Neutral",5,"artificial",1,"Older"
"3720","325832","resources/real_fg_memory_images/fg9.jpg","Scam",8,"artificial",0,"Older"
"3721","325832","resources/real_fg_memory_images/fg11.jpg","Scam",8,"artificial",0,"Older"
"3722","325832","resources/real_fg_memory_images/orig23.jpg","Neutral",9,"real",1,"Older"
"3723","325832","resources/real_fg_memory_images/fg3.jpg","Neutral",9,"artificial",0,"Older"
"3724","325832","resources/real_fg_memory_images/fg7.jpg","Scam",8,"artificial",1,"Older"
"3725","325832","resources/real_fg_memory_images/fg2.jpg","Neutral",7,"artificial",1,"Older"
"3726","325832","resources/real_fg_memory_images/orig24.jpg","Neutral",6,"real",1,"Older"
"3727","325832","resources/real_fg_memory_images/fg12.jpg","Scam",10,"artificial",1,"Older"
"3728","325832","resources/real_fg_memory_images/orig20.jpg","Neutral",5,"real",1,"Older"
"3729","325832","resources/real_fg_memory_images/fg10.jpg","Scam",6,"artificial",0,"Older"
"3730","325832","resources/real_fg_memory_images/orig25.jpg","Scam",8,"real",0,"Older"
"3731","325832","resources/real_fg_memory_images/orig26.jpg","Scam",7,"real",1,"Older"
"3732","325832","resources/real_fg_memory_images/orig21.jpg","Neutral",10,"real",0,"Older"
"3733","325832","resources/real_fg_memory_images/orig19.jpg","Neutral",7,"real",1,"Older"
"3734","325832","resources/real_fg_memory_images/orig29.jpg","Scam",9,"real",0,"Older"
"3735","325832","resources/real_fg_memory_images/fg4.jpg","Neutral",7,"artificial",0,"Older"
"3736","325832","resources/real_fg_memory_images/orig30.jpg","Scam",9,"real",0,"Older"
"3737","325832","resources/real_fg_memory_images/orig22.jpg","Neutral",5,"real",0,"Older"
"3738","325832","resources/real_fg_memory_images/fg5.jpg","Neutral",2,"artificial",1,"Older"
"3739","325832","resources/real_fg_memory_images/fg8.jpg","Scam",5,"artificial",0,"Older"
"3740","325832","resources/real_fg_memory_images/orig28.jpg","Scam",6,"real",0,"Older"
"3741","325832","resources/real_fg_memory_images/orig27.jpg","Scam",9,"real",1,"Older"
"3742","327982","resources/real_fg_memory_images/orig19.jpg","Neutral",8,"real",1,"Older"
"3743","327982","resources/real_fg_memory_images/orig25.jpg","Scam",10,"real",1,"Older"
"3744","327982","resources/real_fg_memory_images/orig23.jpg","Neutral",10,"real",1,"Older"
"3745","327982","resources/real_fg_memory_images/fg7.jpg","Scam",8,"artificial",1,"Older"
"3746","327982","resources/real_fg_memory_images/fg11.jpg","Scam",5,"artificial",0,"Older"
"3747","327982","resources/real_fg_memory_images/orig21.jpg","Neutral",5,"real",0,"Older"
"3748","327982","resources/real_fg_memory_images/orig26.jpg","Scam",10,"real",1,"Older"
"3749","327982","resources/real_fg_memory_images/orig28.jpg","Scam",10,"real",1,"Older"
"3750","327982","resources/real_fg_memory_images/fg3.jpg","Neutral",8,"artificial",1,"Older"
"3751","327982","resources/real_fg_memory_images/fg10.jpg","Scam",9,"artificial",1,"Older"
"3752","327982","resources/real_fg_memory_images/orig30.jpg","Scam",7,"real",0,"Older"
"3753","327982","resources/real_fg_memory_images/fg8.jpg","Scam",10,"artificial",1,"Older"
"3754","327982","resources/real_fg_memory_images/fg2.jpg","Neutral",7,"artificial",1,"Older"
"3755","327982","resources/real_fg_memory_images/orig20.jpg","Neutral",7,"real",0,"Older"
"3756","327982","resources/real_fg_memory_images/fg9.jpg","Scam",8,"artificial",0,"Older"
"3757","327982","resources/real_fg_memory_images/orig22.jpg","Neutral",8,"real",1,"Older"
"3758","327982","resources/real_fg_memory_images/fg12.jpg","Scam",9,"artificial",1,"Older"
"3759","327982","resources/real_fg_memory_images/orig29.jpg","Scam",7,"real",1,"Older"
"3760","327982","resources/real_fg_memory_images/orig27.jpg","Scam",10,"real",1,"Older"
"3761","327982","resources/real_fg_memory_images/fg1.jpg","Neutral",10,"artificial",0,"Older"
"3762","327982","resources/real_fg_memory_images/orig24.jpg","Neutral",7,"real",0,"Older"
"3763","327982","resources/real_fg_memory_images/fg5.jpg","Neutral",7,"artificial",1,"Older"
"3764","327982","resources/real_fg_memory_images/fg6.jpg","Neutral",6,"artificial",1,"Older"
"3765","327982","resources/real_fg_memory_images/fg4.jpg","Neutral",5,"artificial",1,"Older"
"3766","357269","resources/real_fg_memory_images/fg2.jpg","Neutral",5,"artificial",0,"Older"
"3767","357269","resources/real_fg_memory_images/orig25.jpg","Scam",8,"real",1,"Older"
"3768","357269","resources/real_fg_memory_images/fg7.jpg","Scam",5,"artificial",1,"Older"
"3769","357269","resources/real_fg_memory_images/fg4.jpg","Neutral",4,"artificial",0,"Older"
"3770","357269","resources/real_fg_memory_images/orig20.jpg","Neutral",6,"real",0,"Older"
"3771","357269","resources/real_fg_memory_images/orig26.jpg","Scam",10,"real",1,"Older"
"3772","357269","resources/real_fg_memory_images/fg1.jpg","Neutral",5,"artificial",0,"Older"
"3773","357269","resources/real_fg_memory_images/fg11.jpg","Scam",4,"artificial",1,"Older"
"3774","357269","resources/real_fg_memory_images/orig28.jpg","Scam",6,"real",1,"Older"
"3775","357269","resources/real_fg_memory_images/orig19.jpg","Neutral",3,"real",1,"Older"
"3776","357269","resources/real_fg_memory_images/orig27.jpg","Scam",8,"real",1,"Older"
"3777","357269","resources/real_fg_memory_images/orig24.jpg","Neutral",5,"real",0,"Older"
"3778","357269","resources/real_fg_memory_images/orig21.jpg","Neutral",4,"real",1,"Older"
"3779","357269","resources/real_fg_memory_images/fg6.jpg","Neutral",4,"artificial",1,"Older"
"3780","357269","resources/real_fg_memory_images/orig22.jpg","Neutral",8,"real",0,"Older"
"3781","357269","resources/real_fg_memory_images/fg10.jpg","Scam",5,"artificial",0,"Older"
"3782","357269","resources/real_fg_memory_images/orig30.jpg","Scam",7,"real",1,"Older"
"3783","357269","resources/real_fg_memory_images/fg5.jpg","Neutral",5,"artificial",1,"Older"
"3784","357269","resources/real_fg_memory_images/orig23.jpg","Neutral",3,"real",0,"Older"
"3785","357269","resources/real_fg_memory_images/orig29.jpg","Scam",9,"real",1,"Older"
"3786","357269","resources/real_fg_memory_images/fg12.jpg","Scam",3,"artificial",0,"Older"
"3787","357269","resources/real_fg_memory_images/fg3.jpg","Neutral",3,"artificial",0,"Older"
"3788","357269","resources/real_fg_memory_images/fg8.jpg","Scam",4,"artificial",0,"Older"
"3789","357269","resources/real_fg_memory_images/fg9.jpg","Scam",3,"artificial",1,"Older"
"3790","398217","resources/real_fg_memory_images/orig26.jpg","Scam",10,"real",1,"Older"
"3791","398217","resources/real_fg_memory_images/orig19.jpg","Neutral",7,"real",1,"Older"
"3792","398217","resources/real_fg_memory_images/orig24.jpg","Neutral",9,"real",1,"Older"
"3793","398217","resources/real_fg_memory_images/orig21.jpg","Neutral",10,"real",1,"Older"
"3794","398217","resources/real_fg_memory_images/fg7.jpg","Scam",10,"artificial",1,"Older"
"3795","398217","resources/real_fg_memory_images/orig22.jpg","Neutral",10,"real",1,"Older"
"3796","398217","resources/real_fg_memory_images/fg2.jpg","Neutral",4,"artificial",0,"Older"
"3797","398217","resources/real_fg_memory_images/orig28.jpg","Scam",9,"real",0,"Older"
"3798","398217","resources/real_fg_memory_images/fg5.jpg","Neutral",5,"artificial",0,"Older"
"3799","398217","resources/real_fg_memory_images/fg8.jpg","Scam",10,"artificial",1,"Older"
"3800","398217","resources/real_fg_memory_images/fg12.jpg","Scam",2,"artificial",0,"Older"
"3801","398217","resources/real_fg_memory_images/orig27.jpg","Scam",9,"real",1,"Older"
"3802","398217","resources/real_fg_memory_images/fg1.jpg","Neutral",10,"artificial",1,"Older"
"3803","398217","resources/real_fg_memory_images/fg9.jpg","Scam",10,"artificial",0,"Older"
"3804","398217","resources/real_fg_memory_images/orig20.jpg","Neutral",7,"real",0,"Older"
"3805","398217","resources/real_fg_memory_images/fg4.jpg","Neutral",10,"artificial",0,"Older"
"3806","398217","resources/real_fg_memory_images/fg3.jpg","Neutral",8,"artificial",1,"Older"
"3807","398217","resources/real_fg_memory_images/orig30.jpg","Scam",10,"real",0,"Older"
"3808","398217","resources/real_fg_memory_images/fg6.jpg","Neutral",7,"artificial",0,"Older"
"3809","398217","resources/real_fg_memory_images/orig25.jpg","Scam",8,"real",0,"Older"
"3810","398217","resources/real_fg_memory_images/fg10.jpg","Scam",4,"artificial",1,"Older"
"3811","398217","resources/real_fg_memory_images/fg11.jpg","Scam",9,"artificial",0,"Older"
"3812","398217","resources/real_fg_memory_images/orig29.jpg","Scam",10,"real",1,"Older"
"3813","398217","resources/real_fg_memory_images/orig23.jpg","Neutral",4,"real",1,"Older"
"3814","569229","resources/real_fg_memory_images/fg5.jpg","Neutral",9,"artificial",1,"Older"
"3815","569229","resources/real_fg_memory_images/orig25.jpg","Scam",5,"real",1,"Older"
"3816","569229","resources/real_fg_memory_images/orig30.jpg","Scam",10,"real",1,"Older"
"3817","569229","resources/real_fg_memory_images/orig28.jpg","Scam",8,"real",1,"Older"
"3818","569229","resources/real_fg_memory_images/fg9.jpg","Scam",3,"artificial",0,"Older"
"3819","569229","resources/real_fg_memory_images/orig29.jpg","Scam",7,"real",1,"Older"
"3820","569229","resources/real_fg_memory_images/fg12.jpg","Scam",4,"artificial",0,"Older"
"3821","569229","resources/real_fg_memory_images/fg8.jpg","Scam",9,"artificial",1,"Older"
"3822","569229","resources/real_fg_memory_images/orig24.jpg","Neutral",10,"real",1,"Older"
"3823","569229","resources/real_fg_memory_images/orig20.jpg","Neutral",6,"real",1,"Older"
"3824","569229","resources/real_fg_memory_images/fg6.jpg","Neutral",4,"artificial",1,"Older"
"3825","569229","resources/real_fg_memory_images/orig19.jpg","Neutral",3,"real",0,"Older"
"3826","569229","resources/real_fg_memory_images/orig26.jpg","Scam",10,"real",1,"Older"
"3827","569229","resources/real_fg_memory_images/fg7.jpg","Scam",2,"artificial",0,"Older"
"3828","569229","resources/real_fg_memory_images/fg1.jpg","Neutral",8,"artificial",1,"Older"
"3829","569229","resources/real_fg_memory_images/orig27.jpg","Scam",9,"real",1,"Older"
"3830","569229","resources/real_fg_memory_images/fg10.jpg","Scam",1,"artificial",1,"Older"
"3831","569229","resources/real_fg_memory_images/fg3.jpg","Neutral",8,"artificial",1,"Older"
"3832","569229","resources/real_fg_memory_images/fg11.jpg","Scam",3,"artificial",1,"Older"
"3833","569229","resources/real_fg_memory_images/fg2.jpg","Neutral",8,"artificial",1,"Older"
"3834","569229","resources/real_fg_memory_images/fg4.jpg","Neutral",6,"artificial",0,"Older"
"3835","569229","resources/real_fg_memory_images/orig22.jpg","Neutral",9,"real",1,"Older"
"3836","569229","resources/real_fg_memory_images/orig23.jpg","Neutral",4,"real",1,"Older"
"3837","569229","resources/real_fg_memory_images/orig21.jpg","Neutral",10,"real",1,"Older"
"3838","624497","resources/real_fg_memory_images/fg12.jpg","Scam",5,"artificial",0,"Older"
"3839","624497","resources/real_fg_memory_images/fg3.jpg","Neutral",4,"artificial",0,"Older"
"3840","624497","resources/real_fg_memory_images/orig29.jpg","Scam",8,"real",1,"Older"
"3841","624497","resources/real_fg_memory_images/orig22.jpg","Neutral",10,"real",1,"Older"
"3842","624497","resources/real_fg_memory_images/fg8.jpg","Scam",10,"artificial",1,"Older"
"3843","624497","resources/real_fg_memory_images/orig21.jpg","Neutral",5,"real",0,"Older"
"3844","624497","resources/real_fg_memory_images/fg1.jpg","Neutral",10,"artificial",1,"Older"
"3845","624497","resources/real_fg_memory_images/fg2.jpg","Neutral",4,"artificial",0,"Older"
"3846","624497","resources/real_fg_memory_images/orig25.jpg","Scam",4,"real",0,"Older"
"3847","624497","resources/real_fg_memory_images/orig20.jpg","Neutral",5,"real",0,"Older"
"3848","624497","resources/real_fg_memory_images/orig28.jpg","Scam",5,"real",1,"Older"
"3849","624497","resources/real_fg_memory_images/fg4.jpg","Neutral",6,"artificial",1,"Older"
"3850","624497","resources/real_fg_memory_images/fg6.jpg","Neutral",5,"artificial",0,"Older"
"3851","624497","resources/real_fg_memory_images/orig27.jpg","Scam",10,"real",1,"Older"
"3852","624497","resources/real_fg_memory_images/orig30.jpg","Scam",7,"real",1,"Older"
"3853","624497","resources/real_fg_memory_images/orig24.jpg","Neutral",5,"real",1,"Older"
"3854","624497","resources/real_fg_memory_images/fg9.jpg","Scam",6,"artificial",1,"Older"
"3855","624497","resources/real_fg_memory_images/fg11.jpg","Scam",6,"artificial",1,"Older"
"3856","624497","resources/real_fg_memory_images/orig19.jpg","Neutral",6,"real",0,"Older"
"3857","624497","resources/real_fg_memory_images/fg5.jpg","Neutral",6,"artificial",1,"Older"
"3858","624497","resources/real_fg_memory_images/orig26.jpg","Scam",5,"real",1,"Older"
"3859","624497","resources/real_fg_memory_images/fg10.jpg","Scam",6,"artificial",1,"Older"
"3860","624497","resources/real_fg_memory_images/orig23.jpg","Neutral",6,"real",0,"Older"
"3861","624497","resources/real_fg_memory_images/fg7.jpg","Scam",6,"artificial",0,"Older"
"3862","708309","resources/real_fg_memory_images/fg2.jpg","Neutral",6,"artificial",0,"Older"
"3863","708309","resources/real_fg_memory_images/orig27.jpg","Scam",9,"real",1,"Older"
"3864","708309","resources/real_fg_memory_images/orig25.jpg","Scam",8,"real",1,"Older"
"3865","708309","resources/real_fg_memory_images/fg6.jpg","Neutral",7,"artificial",0,"Older"
"3866","708309","resources/real_fg_memory_images/fg10.jpg","Scam",7,"artificial",1,"Older"
"3867","708309","resources/real_fg_memory_images/orig26.jpg","Scam",8,"real",1,"Older"
"3868","708309","resources/real_fg_memory_images/fg3.jpg","Neutral",8,"artificial",0,"Older"
"3869","708309","resources/real_fg_memory_images/orig22.jpg","Neutral",7,"real",0,"Older"
"3870","708309","resources/real_fg_memory_images/fg1.jpg","Neutral",7,"artificial",0,"Older"
"3871","708309","resources/real_fg_memory_images/orig28.jpg","Scam",8,"real",1,"Older"
"3872","708309","resources/real_fg_memory_images/fg9.jpg","Scam",7,"artificial",1,"Older"
"3873","708309","resources/real_fg_memory_images/orig20.jpg","Neutral",6,"real",1,"Older"
"3874","708309","resources/real_fg_memory_images/fg5.jpg","Neutral",6,"artificial",0,"Older"
"3875","708309","resources/real_fg_memory_images/orig30.jpg","Scam",5,"real",1,"Older"
"3876","708309","resources/real_fg_memory_images/fg8.jpg","Scam",7,"artificial",1,"Older"
"3877","708309","resources/real_fg_memory_images/orig24.jpg","Neutral",4,"real",0,"Older"
"3878","708309","resources/real_fg_memory_images/orig23.jpg","Neutral",4,"real",0,"Older"
"3879","708309","resources/real_fg_memory_images/fg12.jpg","Scam",2,"artificial",1,"Older"
"3880","708309","resources/real_fg_memory_images/orig19.jpg","Neutral",4,"real",0,"Older"
"3881","708309","resources/real_fg_memory_images/orig21.jpg","Neutral",6,"real",0,"Older"
"3882","708309","resources/real_fg_memory_images/orig29.jpg","Scam",5,"real",1,"Older"
"3883","708309","resources/real_fg_memory_images/fg4.jpg","Neutral",4,"artificial",0,"Older"
"3884","708309","resources/real_fg_memory_images/fg11.jpg","Scam",4,"artificial",1,"Older"
"3885","708309","resources/real_fg_memory_images/fg7.jpg","Scam",6,"artificial",0,"Older"
"3886","708983","resources/real_fg_memory_images/orig26.jpg","Scam",10,"real",1,"Older"
"3887","708983","resources/real_fg_memory_images/orig24.jpg","Neutral",5,"real",1,"Older"
"3888","708983","resources/real_fg_memory_images/orig30.jpg","Scam",10,"real",1,"Older"
"3889","708983","resources/real_fg_memory_images/fg6.jpg","Neutral",10,"artificial",1,"Older"
"3890","708983","resources/real_fg_memory_images/fg10.jpg","Scam",5,"artificial",0,"Older"
"3891","708983","resources/real_fg_memory_images/orig29.jpg","Scam",10,"real",1,"Older"
"3892","708983","resources/real_fg_memory_images/fg2.jpg","Neutral",10,"artificial",1,"Older"
"3893","708983","resources/real_fg_memory_images/orig25.jpg","Scam",5,"real",1,"Older"
"3894","708983","resources/real_fg_memory_images/fg7.jpg","Scam",10,"artificial",0,"Older"
"3895","708983","resources/real_fg_memory_images/fg1.jpg","Neutral",5,"artificial",0,"Older"
"3896","708983","resources/real_fg_memory_images/fg8.jpg","Scam",5,"artificial",1,"Older"
"3897","708983","resources/real_fg_memory_images/orig23.jpg","Neutral",5,"real",1,"Older"
"3898","708983","resources/real_fg_memory_images/orig22.jpg","Neutral",10,"real",1,"Older"
"3899","708983","resources/real_fg_memory_images/orig27.jpg","Scam",10,"real",1,"Older"
"3900","708983","resources/real_fg_memory_images/orig19.jpg","Neutral",9,"real",1,"Older"
"3901","708983","resources/real_fg_memory_images/orig28.jpg","Scam",10,"real",1,"Older"
"3902","708983","resources/real_fg_memory_images/fg12.jpg","Scam",8,"artificial",0,"Older"
"3903","708983","resources/real_fg_memory_images/fg11.jpg","Scam",10,"artificial",1,"Older"
"3904","708983","resources/real_fg_memory_images/fg9.jpg","Scam",9,"artificial",0,"Older"
"3905","708983","resources/real_fg_memory_images/fg4.jpg","Neutral",9,"artificial",1,"Older"
"3906","708983","resources/real_fg_memory_images/orig21.jpg","Neutral",7,"real",0,"Older"
"3907","708983","resources/real_fg_memory_images/orig20.jpg","Neutral",7,"real",1,"Older"
"3908","708983","resources/real_fg_memory_images/fg5.jpg","Neutral",9,"artificial",0,"Older"
"3909","708983","resources/real_fg_memory_images/fg3.jpg","Neutral",10,"artificial",1,"Older"
"3910","814543","resources/real_fg_memory_images/orig22.jpg","Neutral",6,"real",1,"Older"
"3911","814543","resources/real_fg_memory_images/fg2.jpg","Neutral",7,"artificial",1,"Older"
"3912","814543","resources/real_fg_memory_images/fg8.jpg","Scam",6,"artificial",1,"Older"
"3913","814543","resources/real_fg_memory_images/fg7.jpg","Scam",6,"artificial",1,"Older"
"3914","814543","resources/real_fg_memory_images/fg1.jpg","Neutral",8,"artificial",1,"Older"
"3915","814543","resources/real_fg_memory_images/orig26.jpg","Scam",6,"real",1,"Older"
"3916","814543","resources/real_fg_memory_images/fg4.jpg","Neutral",5,"artificial",1,"Older"
"3917","814543","resources/real_fg_memory_images/orig24.jpg","Neutral",5,"real",1,"Older"
"3918","814543","resources/real_fg_memory_images/fg10.jpg","Scam",5,"artificial",1,"Older"
"3919","814543","resources/real_fg_memory_images/orig21.jpg","Neutral",5,"real",0,"Older"
"3920","814543","resources/real_fg_memory_images/orig25.jpg","Scam",5,"real",1,"Older"
"3921","814543","resources/real_fg_memory_images/fg9.jpg","Scam",5,"artificial",1,"Older"
"3922","814543","resources/real_fg_memory_images/fg6.jpg","Neutral",6,"artificial",1,"Older"
"3923","814543","resources/real_fg_memory_images/fg3.jpg","Neutral",9,"artificial",1,"Older"
"3924","814543","resources/real_fg_memory_images/fg5.jpg","Neutral",6,"artificial",1,"Older"
"3925","814543","resources/real_fg_memory_images/orig19.jpg","Neutral",5,"real",1,"Older"
"3926","814543","resources/real_fg_memory_images/orig28.jpg","Scam",6,"real",1,"Older"
"3927","814543","resources/real_fg_memory_images/fg11.jpg","Scam",5,"artificial",1,"Older"
"3928","814543","resources/real_fg_memory_images/fg12.jpg","Scam",6,"artificial",0,"Older"
"3929","814543","resources/real_fg_memory_images/orig30.jpg","Scam",6,"real",0,"Older"
"3930","814543","resources/real_fg_memory_images/orig20.jpg","Neutral",5,"real",0,"Older"
"3931","814543","resources/real_fg_memory_images/orig29.jpg","Scam",6,"real",1,"Older"
"3932","814543","resources/real_fg_memory_images/orig27.jpg","Scam",7,"real",1,"Older"
"3933","814543","resources/real_fg_memory_images/orig23.jpg","Neutral",7,"real",0,"Older"
"3934","855924","resources/real_fg_memory_images/orig30.jpg","Scam",5,"real",1,"Older"
"3935","855924","resources/real_fg_memory_images/fg4.jpg","Neutral",5,"artificial",0,"Older"
"3936","855924","resources/real_fg_memory_images/orig27.jpg","Scam",5,"real",1,"Older"
"3937","855924","resources/real_fg_memory_images/orig19.jpg","Neutral",5,"real",1,"Older"
"3938","855924","resources/real_fg_memory_images/orig24.jpg","Neutral",5,"real",1,"Older"
"3939","855924","resources/real_fg_memory_images/fg3.jpg","Neutral",7,"artificial",1,"Older"
"3940","855924","resources/real_fg_memory_images/fg12.jpg","Scam",5,"artificial",1,"Older"
"3941","855924","resources/real_fg_memory_images/orig29.jpg","Scam",8,"real",1,"Older"
"3942","855924","resources/real_fg_memory_images/fg10.jpg","Scam",5,"artificial",0,"Older"
"3943","855924","resources/real_fg_memory_images/fg2.jpg","Neutral",5,"artificial",0,"Older"
"3944","855924","resources/real_fg_memory_images/orig26.jpg","Scam",9,"real",1,"Older"
"3945","855924","resources/real_fg_memory_images/orig23.jpg","Neutral",5,"real",1,"Older"
"3946","855924","resources/real_fg_memory_images/orig21.jpg","Neutral",5,"real",1,"Older"
"3947","855924","resources/real_fg_memory_images/orig25.jpg","Scam",5,"real",1,"Older"
"3948","855924","resources/real_fg_memory_images/fg11.jpg","Scam",9,"artificial",1,"Older"
"3949","855924","resources/real_fg_memory_images/orig20.jpg","Neutral",5,"real",1,"Older"
